onset	duration	sample	trial_type	response_time	stim_file	value
1.5200000000	n/a	n/a	STATUS	n/a	n/a	boundary
13.7020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
14.0520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.5520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.0700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.5700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.9040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
16.2540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.7540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.2720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.7720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.1060000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
18.4560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.9560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.4740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.9740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.3080000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
20.6580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.1580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.6760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.1760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.5100000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
22.8620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.3620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.8780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.3780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.7120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
25.0640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.5640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.0800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.5800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.9140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
