onset	duration	sample	trial_type	response_time	stim_file	value
19.9860000000	n/a	n/a	STATUS	n/a	n/a	255
86.9040000000	n/a	n/a	STATUS	n/a	n/a	12
87.2520000000	n/a	n/a	STATUS	n/a	n/a	2
87.7540000000	n/a	n/a	STATUS	n/a	n/a	2
88.2700000000	n/a	n/a	STATUS	n/a	n/a	2
88.7720000000	n/a	n/a	STATUS	n/a	n/a	2
89.1060000000	n/a	n/a	STATUS	n/a	n/a	12
89.4560000000	n/a	n/a	STATUS	n/a	n/a	2
89.9560000000	n/a	n/a	STATUS	n/a	n/a	2
90.4720000000	n/a	n/a	STATUS	n/a	n/a	2
90.9740000000	n/a	n/a	STATUS	n/a	n/a	2
91.3080000000	n/a	n/a	STATUS	n/a	n/a	12
91.6580000000	n/a	n/a	STATUS	n/a	n/a	2
92.1580000000	n/a	n/a	STATUS	n/a	n/a	2
92.6760000000	n/a	n/a	STATUS	n/a	n/a	2
93.1760000000	n/a	n/a	STATUS	n/a	n/a	2
93.5100000000	n/a	n/a	STATUS	n/a	n/a	12
93.8600000000	n/a	n/a	STATUS	n/a	n/a	2
94.3600000000	n/a	n/a	STATUS	n/a	n/a	2
94.8780000000	n/a	n/a	STATUS	n/a	n/a	2
95.3780000000	n/a	n/a	STATUS	n/a	n/a	2
95.7120000000	n/a	n/a	STATUS	n/a	n/a	12
96.0620000000	n/a	n/a	STATUS	n/a	n/a	2
96.5620000000	n/a	n/a	STATUS	n/a	n/a	2
97.0800000000	n/a	n/a	STATUS	n/a	n/a	2
97.5800000000	n/a	n/a	STATUS	n/a	n/a	2
97.9140000000	n/a	n/a	STATUS	n/a	n/a	12
98.2640000000	n/a	n/a	STATUS	n/a	n/a	2
98.7640000000	n/a	n/a	STATUS	n/a	n/a	2
99.2820000000	n/a	n/a	STATUS	n/a	n/a	2
99.7820000000	n/a	n/a	STATUS	n/a	n/a	2
100.1160000000	n/a	n/a	STATUS	n/a	n/a	12
100.4680000000	n/a	n/a	STATUS	n/a	n/a	2
100.9680000000	n/a	n/a	STATUS	n/a	n/a	2
101.4840000000	n/a	n/a	STATUS	n/a	n/a	2
101.9840000000	n/a	n/a	STATUS	n/a	n/a	2
102.3180000000	n/a	n/a	STATUS	n/a	n/a	12
102.6700000000	n/a	n/a	STATUS	n/a	n/a	2
103.1700000000	n/a	n/a	STATUS	n/a	n/a	2
103.6860000000	n/a	n/a	STATUS	n/a	n/a	2
104.1860000000	n/a	n/a	STATUS	n/a	n/a	2
104.5200000000	n/a	n/a	STATUS	n/a	n/a	12
