onset	duration	sample	trial_type	response_time	stim_file	value
1.1200000000	n/a	n/a	STATUS	n/a	n/a	boundary
18.4300000000	n/a	n/a	Start and Finish	n/a	n/a	17
18.4800000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
18.8300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.3320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.8480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.3500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.6840000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
21.0320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.5340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.0500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.5520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.8860000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
23.2340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.7360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
24.2520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
24.7540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.0880000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
25.4380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.9380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
26.4560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
26.9560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
27.2900000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
27.6400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.1400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.6580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
29.1580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
29.4920000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
29.8420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.3420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.8600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.3600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.6940000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
