onset	duration	sample	trial_type	response_time	stim_file	value
0.0040000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
14.4260000000	n/a	n/a	STATUS	n/a	n/a	255
61.2900000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
64.3600000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
64.9320000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
69.3680000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
70.1700000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
74.3160000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
74.6640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.1660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.6840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.1840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.5180000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
76.8680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.3680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.8860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.3860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.7200000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
79.0700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.5700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.0880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.5880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.9220000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
81.2720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.7720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.2900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.7900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.1240000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
83.4740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.9740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.4920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.9920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.3260000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
85.6760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.1760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.6960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.1960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.5280000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
87.8780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.3780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.8960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.3960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.7300000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
90.0820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
