onset	duration	sample	trial_type	response_time	stim_file	value
3.9200000000	n/a	n/a	STATUS	n/a	n/a	boundary
65.1420000000	n/a	n/a	Start and Finish	n/a	n/a	17
65.1920000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
65.5420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.0420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.5600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.0600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.3940000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
67.7440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.2460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.7620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.2620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.5960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
69.9460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.4480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.9640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.4640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.7980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
72.1480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.6500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.1660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.6680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.0020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
74.3500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.8520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
