onset	duration	sample	trial_type	response_time	stim_file	value
0.0440000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.0800000000	n/a	n/a	STATUS	n/a	n/a	boundary
12.6760000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
12.7920000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
13.1260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.6260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.1420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.6440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.9760000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
15.3280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.8280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.3440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.8460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.1780000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
17.5300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.0320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.5480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.0480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.3820000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
19.7320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.2320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.7500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.2500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.5840000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
21.9340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.4340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.9520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.4520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.7860000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
24.1380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.6380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.1540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.6540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.9880000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.3380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.8400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.3560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.8560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.1900000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.5420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.0420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.5600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.0600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.3940000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
30.7440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.2440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.7620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.2620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.5960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
32.9460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.4460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.9640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.4640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.7980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
35.1480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.6480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
