onset	duration	sample	trial_type	response_time	stim_file	value
0.0200000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.4400000000	n/a	n/a	STATUS	n/a	n/a	boundary
12.7360000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
12.9820000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
13.3320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.8320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.3500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.8500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.1840000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
15.5340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.0340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.5520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.0520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.3860000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
17.7360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.2360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.7540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.2540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.5880000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
19.9380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.4380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.9560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.4560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.7900000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
22.1400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.6400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.1580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.6580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.9920000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
24.3420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.8420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.3600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.8600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.1940000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.5440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.0440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.5620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.0640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.3960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.7480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.2480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.7640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.2660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.5980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
30.9500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.4500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.9660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.4680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.8000000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
