onset	duration	sample	trial_type	response_time	stim_file	value
24.4900000000	n/a	n/a	STATUS	n/a	n/a	17
24.5400000000	n/a	n/a	STATUS	n/a	n/a	11
24.8900000000	n/a	n/a	STATUS	n/a	n/a	1
25.3900000000	n/a	n/a	STATUS	n/a	n/a	1
25.9080000000	n/a	n/a	STATUS	n/a	n/a	1
26.4080000000	n/a	n/a	STATUS	n/a	n/a	1
26.7420000000	n/a	n/a	STATUS	n/a	n/a	11
27.0920000000	n/a	n/a	STATUS	n/a	n/a	1
27.5940000000	n/a	n/a	STATUS	n/a	n/a	1
28.1100000000	n/a	n/a	STATUS	n/a	n/a	1
28.6100000000	n/a	n/a	STATUS	n/a	n/a	1
28.9440000000	n/a	n/a	STATUS	n/a	n/a	11
29.2940000000	n/a	n/a	STATUS	n/a	n/a	1
29.7960000000	n/a	n/a	STATUS	n/a	n/a	1
30.3460000000	n/a	n/a	STATUS	n/a	n/a	1
30.8120000000	n/a	n/a	STATUS	n/a	n/a	1
31.1460000000	n/a	n/a	STATUS	n/a	n/a	11
31.4960000000	n/a	n/a	STATUS	n/a	n/a	1
31.9980000000	n/a	n/a	STATUS	n/a	n/a	1
32.5140000000	n/a	n/a	STATUS	n/a	n/a	1
33.0160000000	n/a	n/a	STATUS	n/a	n/a	1
33.3480000000	n/a	n/a	STATUS	n/a	n/a	11
33.6980000000	n/a	n/a	STATUS	n/a	n/a	1
34.2000000000	n/a	n/a	STATUS	n/a	n/a	1
34.7160000000	n/a	n/a	STATUS	n/a	n/a	1
35.2180000000	n/a	n/a	STATUS	n/a	n/a	1
35.5500000000	n/a	n/a	STATUS	n/a	n/a	11
35.9000000000	n/a	n/a	STATUS	n/a	n/a	1
36.4020000000	n/a	n/a	STATUS	n/a	n/a	1
36.9180000000	n/a	n/a	STATUS	n/a	n/a	1
37.4200000000	n/a	n/a	STATUS	n/a	n/a	1
37.7540000000	n/a	n/a	STATUS	n/a	n/a	11
38.1040000000	n/a	n/a	STATUS	n/a	n/a	1
38.6040000000	n/a	n/a	STATUS	n/a	n/a	1
39.1200000000	n/a	n/a	STATUS	n/a	n/a	1
39.6220000000	n/a	n/a	STATUS	n/a	n/a	1
39.9560000000	n/a	n/a	STATUS	n/a	n/a	11
40.3060000000	n/a	n/a	STATUS	n/a	n/a	1
40.8060000000	n/a	n/a	STATUS	n/a	n/a	1
41.3220000000	n/a	n/a	STATUS	n/a	n/a	1
41.8240000000	n/a	n/a	STATUS	n/a	n/a	1
42.1580000000	n/a	n/a	STATUS	n/a	n/a	11
