onset	duration	sample	trial_type	response_time	stim_file	value
0.0140000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.3200000000	n/a	n/a	STATUS	n/a	n/a	boundary
10.2980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
10.6480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
11.1480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
11.6660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
12.1660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
12.5000000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
12.8520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.3520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.8680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.3680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.7020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
15.0540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.5540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.0700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.5700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.9040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
17.2560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.7560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.2740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.7740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.1080000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
19.4580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.9580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.4760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.9760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.3100000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
21.6600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.1600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.6780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.1780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.5120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
23.8620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.3620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.8800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.3820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.7140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.0640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.5640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.0820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.5820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.9160000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.2660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.7680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.2840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.7860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
