onset	duration	sample	trial_type	response_time	stim_file	value
1.7700000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.8800000000	n/a	n/a	STATUS	n/a	n/a	boundary
2.0060000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
10.7000000000	n/a	n/a	Start and Finish	n/a	n/a	17
10.7500000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
11.1000000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
11.6020000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.1180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.6200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.9520000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
13.3040000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
13.8040000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.3200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.8220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
15.1560000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
15.5060000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.0060000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.5220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
17.0240000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
17.3580000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
17.7080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.2080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.7260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.2260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.5600000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
19.9100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.4100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.9280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.4280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.7620000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
22.1120000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.6120000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.1300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.6300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.9640000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
24.3160000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
24.8160000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.3320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.8320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
26.1660000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
26.5180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
27.0180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
27.5340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.0340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.3680000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
28.6920000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
28.7200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.8000000000	n/a	n/a	STATUS	n/a	n/a	boundary
28.9380000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
29.0600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
29.3940000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
29.7440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.2460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.7620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.2620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.5960000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
31.9480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
32.4480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
32.9660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
33.4660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
33.8000000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
34.1500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
34.6500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
35.1680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
35.6680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
36.0020000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
36.3520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
36.8520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.3700000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.8700000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.2040000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
38.5540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.0540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.5720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.0720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.4060000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
40.7580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.2580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.7740000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.2740000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.6080000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
42.9580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.4580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.9760000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.4760000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.8100000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
45.1600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.6600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
