onset	duration	sample	trial_type	response_time	stim_file	value
0.0140000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
16.4500000000	n/a	n/a	STATUS	n/a	n/a	240
36.6740000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
36.8800000000	n/a	n/a	Start and Finish	n/a	n/a	17
36.9300000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
37.2800000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.7800000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.2980000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.7980000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.1320000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
39.4840000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.9840000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.5000000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.0000000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.3340000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
41.6860000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.1860000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.7020000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.2020000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.5360000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
43.8880000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.3880000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.9060000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.4060000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.7400000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
46.0900000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
46.5900000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
47.1080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
47.6080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
47.9420000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
48.2920000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
