onset	duration	sample	trial_type	response_time	stim_file	value
22.8820000000	n/a	n/a	Start and Finish	n/a	n/a	17
22.9320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
23.2820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.7820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.3000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.8000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.1340000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
25.4840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.9840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.5020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.0040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.3360000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
27.6860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.1880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.7040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.2040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.5380000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
29.8880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.3900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.9060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.4060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.7400000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
32.0900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.5920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.1100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.6100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.9440000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
34.2940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.7940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.3120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.8120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.1460000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
36.4960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.9960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.5140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.0140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.3480000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
38.6980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.1980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.7160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.2160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.5500000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
40.9000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.4000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.9180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.4180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.7520000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
43.1020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.6020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.1200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.6200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.9540000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
45.3040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.8040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.3220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.8220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.1560000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
47.5060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.0060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.5240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.0260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.3580000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
49.7100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.2100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.7260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.2280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.5600000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
51.9120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.4120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.9280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.4300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.7620000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
54.1140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.6140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.1320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.6320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.9660000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
56.3160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.8160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.3340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.8340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.1680000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
58.5180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.0180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.5360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.0360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.3700000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
60.7200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.2220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.7380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.2380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.5720000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
62.9220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.4240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.9400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.4400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.7740000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
65.1240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.6260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.1440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.6440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.9780000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
67.3260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.8280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.3460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.8460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.1800000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
69.5300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.0300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.5480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.0480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.3820000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
71.7320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.2320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.7500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.2500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.5840000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
73.9340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.4340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.9520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.4520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.7860000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
76.1360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.6360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.1540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.6540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.9880000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
78.3380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.8380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.3560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.8560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.1900000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
80.5400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.0400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.5580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.0580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.3920000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
82.7440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.2440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.7600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.2620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.5940000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
84.9460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.4460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.9620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.4640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.7960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
87.1480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.6480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.1660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.6660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.1820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.6840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
107.2680000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
107.6180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
108.1180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
108.6360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
109.1360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
109.4700000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
109.8200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
110.3200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
110.8380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
111.3400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
111.6720000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
112.0240000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
112.5240000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
113.0400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
113.5420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
113.8740000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
114.2260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
114.7260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
115.2420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
115.7440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
116.0760000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
116.4280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
116.9280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
117.4460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
117.9460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
118.2800000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
118.6300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
119.1300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
119.6480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
120.1480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
120.4820000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
120.8320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
121.3320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
121.8500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
122.3500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
122.6840000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
123.0340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
123.5360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
124.0520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
124.5520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
124.8860000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
125.2360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
125.7380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
126.2540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
126.7560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
127.0880000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
127.4380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
127.9400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
128.4580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
128.9580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
129.2920000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
129.6400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
130.1420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
130.6600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
131.1600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
131.4940000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
131.8440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
132.3440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
132.8620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
133.3620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
133.6960000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
134.0480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
134.5480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
135.0640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
135.5640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
135.8980000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
136.2480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
136.7480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
137.2660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
137.7660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
138.1000000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
138.4500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
138.9500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
139.4680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
139.9680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
140.3020000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
140.6520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
141.1520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
141.6700000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
142.1700000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
142.5040000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
142.8540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
143.3540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
143.8720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
144.3720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
144.7060000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
145.0580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
145.5580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
146.0740000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
146.5760000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
146.9080000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
147.2600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
147.7600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
