onset	duration	sample	trial_type	response_time	stim_file	value
39.4920000000	n/a	n/a	STATUS	n/a	n/a	17
39.5420000000	n/a	n/a	STATUS	n/a	n/a	11
39.8920000000	n/a	n/a	STATUS	n/a	n/a	1
40.3920000000	n/a	n/a	STATUS	n/a	n/a	1
40.9100000000	n/a	n/a	STATUS	n/a	n/a	1
41.4100000000	n/a	n/a	STATUS	n/a	n/a	1
41.7440000000	n/a	n/a	STATUS	n/a	n/a	11
42.0940000000	n/a	n/a	STATUS	n/a	n/a	1
42.5940000000	n/a	n/a	STATUS	n/a	n/a	1
43.1120000000	n/a	n/a	STATUS	n/a	n/a	1
43.6120000000	n/a	n/a	STATUS	n/a	n/a	1
43.9460000000	n/a	n/a	STATUS	n/a	n/a	11
44.2960000000	n/a	n/a	STATUS	n/a	n/a	1
44.7960000000	n/a	n/a	STATUS	n/a	n/a	1
45.3140000000	n/a	n/a	STATUS	n/a	n/a	1
45.8160000000	n/a	n/a	STATUS	n/a	n/a	1
46.1480000000	n/a	n/a	STATUS	n/a	n/a	11
46.4980000000	n/a	n/a	STATUS	n/a	n/a	1
46.9980000000	n/a	n/a	STATUS	n/a	n/a	1
47.5160000000	n/a	n/a	STATUS	n/a	n/a	1
48.0180000000	n/a	n/a	STATUS	n/a	n/a	1
48.3500000000	n/a	n/a	STATUS	n/a	n/a	11
48.7020000000	n/a	n/a	STATUS	n/a	n/a	1
49.2020000000	n/a	n/a	STATUS	n/a	n/a	1
49.7180000000	n/a	n/a	STATUS	n/a	n/a	1
50.2200000000	n/a	n/a	STATUS	n/a	n/a	1
50.5520000000	n/a	n/a	STATUS	n/a	n/a	11
50.9040000000	n/a	n/a	STATUS	n/a	n/a	1
51.4040000000	n/a	n/a	STATUS	n/a	n/a	1
51.9200000000	n/a	n/a	STATUS	n/a	n/a	1
52.4220000000	n/a	n/a	STATUS	n/a	n/a	1
52.7540000000	n/a	n/a	STATUS	n/a	n/a	11
53.1060000000	n/a	n/a	STATUS	n/a	n/a	1
53.6060000000	n/a	n/a	STATUS	n/a	n/a	1
54.1240000000	n/a	n/a	STATUS	n/a	n/a	1
54.6240000000	n/a	n/a	STATUS	n/a	n/a	1
54.9580000000	n/a	n/a	STATUS	n/a	n/a	11
55.3080000000	n/a	n/a	STATUS	n/a	n/a	1
55.8080000000	n/a	n/a	STATUS	n/a	n/a	1
56.3260000000	n/a	n/a	STATUS	n/a	n/a	1
56.8260000000	n/a	n/a	STATUS	n/a	n/a	1
57.1600000000	n/a	n/a	STATUS	n/a	n/a	11
57.5100000000	n/a	n/a	STATUS	n/a	n/a	1
58.0100000000	n/a	n/a	STATUS	n/a	n/a	1
58.5280000000	n/a	n/a	STATUS	n/a	n/a	1
59.0280000000	n/a	n/a	STATUS	n/a	n/a	1
59.3620000000	n/a	n/a	STATUS	n/a	n/a	11
59.7120000000	n/a	n/a	STATUS	n/a	n/a	1
60.2140000000	n/a	n/a	STATUS	n/a	n/a	1
60.7300000000	n/a	n/a	STATUS	n/a	n/a	1
61.2300000000	n/a	n/a	STATUS	n/a	n/a	1
61.5640000000	n/a	n/a	STATUS	n/a	n/a	11
61.9140000000	n/a	n/a	STATUS	n/a	n/a	1
62.4160000000	n/a	n/a	STATUS	n/a	n/a	1
62.9320000000	n/a	n/a	STATUS	n/a	n/a	1
63.4320000000	n/a	n/a	STATUS	n/a	n/a	1
63.7660000000	n/a	n/a	STATUS	n/a	n/a	11
64.1160000000	n/a	n/a	STATUS	n/a	n/a	1
64.6180000000	n/a	n/a	STATUS	n/a	n/a	1
65.1340000000	n/a	n/a	STATUS	n/a	n/a	1
65.6360000000	n/a	n/a	STATUS	n/a	n/a	1
65.9700000000	n/a	n/a	STATUS	n/a	n/a	11
66.3180000000	n/a	n/a	STATUS	n/a	n/a	1
66.8200000000	n/a	n/a	STATUS	n/a	n/a	1
67.3380000000	n/a	n/a	STATUS	n/a	n/a	1
67.8380000000	n/a	n/a	STATUS	n/a	n/a	1
68.1720000000	n/a	n/a	STATUS	n/a	n/a	11
68.5200000000	n/a	n/a	STATUS	n/a	n/a	1
69.0220000000	n/a	n/a	STATUS	n/a	n/a	1
69.5400000000	n/a	n/a	STATUS	n/a	n/a	1
70.0400000000	n/a	n/a	STATUS	n/a	n/a	1
70.3740000000	n/a	n/a	STATUS	n/a	n/a	11
70.7240000000	n/a	n/a	STATUS	n/a	n/a	1
71.2240000000	n/a	n/a	STATUS	n/a	n/a	1
71.7420000000	n/a	n/a	STATUS	n/a	n/a	1
72.2420000000	n/a	n/a	STATUS	n/a	n/a	1
72.5760000000	n/a	n/a	STATUS	n/a	n/a	11
72.9260000000	n/a	n/a	STATUS	n/a	n/a	1
73.4260000000	n/a	n/a	STATUS	n/a	n/a	1
73.9440000000	n/a	n/a	STATUS	n/a	n/a	1
74.4440000000	n/a	n/a	STATUS	n/a	n/a	1
74.7780000000	n/a	n/a	STATUS	n/a	n/a	11
75.1280000000	n/a	n/a	STATUS	n/a	n/a	1
75.6280000000	n/a	n/a	STATUS	n/a	n/a	1
76.1460000000	n/a	n/a	STATUS	n/a	n/a	1
76.6460000000	n/a	n/a	STATUS	n/a	n/a	1
76.9800000000	n/a	n/a	STATUS	n/a	n/a	11
77.3300000000	n/a	n/a	STATUS	n/a	n/a	1
77.8300000000	n/a	n/a	STATUS	n/a	n/a	1
78.3480000000	n/a	n/a	STATUS	n/a	n/a	1
78.8480000000	n/a	n/a	STATUS	n/a	n/a	1
79.1820000000	n/a	n/a	STATUS	n/a	n/a	11
79.5340000000	n/a	n/a	STATUS	n/a	n/a	1
80.0340000000	n/a	n/a	STATUS	n/a	n/a	1
80.5500000000	n/a	n/a	STATUS	n/a	n/a	1
