onset	duration	sample	trial_type	response_time	stim_file	value
59.1760000000	n/a	n/a	STATUS	n/a	n/a	17
59.2260000000	n/a	n/a	STATUS	n/a	n/a	11
59.5760000000	n/a	n/a	STATUS	n/a	n/a	1
60.0760000000	n/a	n/a	STATUS	n/a	n/a	1
60.5940000000	n/a	n/a	STATUS	n/a	n/a	1
61.0940000000	n/a	n/a	STATUS	n/a	n/a	1
61.4280000000	n/a	n/a	STATUS	n/a	n/a	11
61.7780000000	n/a	n/a	STATUS	n/a	n/a	1
62.2800000000	n/a	n/a	STATUS	n/a	n/a	1
62.7960000000	n/a	n/a	STATUS	n/a	n/a	1
63.2960000000	n/a	n/a	STATUS	n/a	n/a	1
63.6300000000	n/a	n/a	STATUS	n/a	n/a	11
63.9800000000	n/a	n/a	STATUS	n/a	n/a	1
64.4820000000	n/a	n/a	STATUS	n/a	n/a	1
64.9980000000	n/a	n/a	STATUS	n/a	n/a	1
65.4980000000	n/a	n/a	STATUS	n/a	n/a	1
65.8320000000	n/a	n/a	STATUS	n/a	n/a	11
66.1820000000	n/a	n/a	STATUS	n/a	n/a	1
66.6840000000	n/a	n/a	STATUS	n/a	n/a	1
67.2000000000	n/a	n/a	STATUS	n/a	n/a	1
67.7020000000	n/a	n/a	STATUS	n/a	n/a	1
68.0340000000	n/a	n/a	STATUS	n/a	n/a	11
68.3840000000	n/a	n/a	STATUS	n/a	n/a	1
68.8860000000	n/a	n/a	STATUS	n/a	n/a	1
69.4020000000	n/a	n/a	STATUS	n/a	n/a	1
69.9040000000	n/a	n/a	STATUS	n/a	n/a	1
70.2380000000	n/a	n/a	STATUS	n/a	n/a	11
70.5880000000	n/a	n/a	STATUS	n/a	n/a	1
71.0880000000	n/a	n/a	STATUS	n/a	n/a	1
71.6040000000	n/a	n/a	STATUS	n/a	n/a	1
72.1060000000	n/a	n/a	STATUS	n/a	n/a	1
72.4400000000	n/a	n/a	STATUS	n/a	n/a	11
72.7900000000	n/a	n/a	STATUS	n/a	n/a	1
73.2900000000	n/a	n/a	STATUS	n/a	n/a	1
73.8060000000	n/a	n/a	STATUS	n/a	n/a	1
74.3080000000	n/a	n/a	STATUS	n/a	n/a	1
74.6420000000	n/a	n/a	STATUS	n/a	n/a	11
74.9920000000	n/a	n/a	STATUS	n/a	n/a	1
75.4920000000	n/a	n/a	STATUS	n/a	n/a	1
76.0080000000	n/a	n/a	STATUS	n/a	n/a	1
76.5100000000	n/a	n/a	STATUS	n/a	n/a	1
76.8440000000	n/a	n/a	STATUS	n/a	n/a	11
77.1940000000	n/a	n/a	STATUS	n/a	n/a	1
77.6940000000	n/a	n/a	STATUS	n/a	n/a	1
78.2140000000	n/a	n/a	STATUS	n/a	n/a	1
78.7140000000	n/a	n/a	STATUS	n/a	n/a	1
79.0460000000	n/a	n/a	STATUS	n/a	n/a	11
79.3960000000	n/a	n/a	STATUS	n/a	n/a	1
79.8960000000	n/a	n/a	STATUS	n/a	n/a	1
80.4140000000	n/a	n/a	STATUS	n/a	n/a	1
80.9140000000	n/a	n/a	STATUS	n/a	n/a	1
81.2480000000	n/a	n/a	STATUS	n/a	n/a	11
81.5980000000	n/a	n/a	STATUS	n/a	n/a	1
82.0980000000	n/a	n/a	STATUS	n/a	n/a	1
82.6160000000	n/a	n/a	STATUS	n/a	n/a	1
83.1160000000	n/a	n/a	STATUS	n/a	n/a	1
83.4500000000	n/a	n/a	STATUS	n/a	n/a	11
83.8020000000	n/a	n/a	STATUS	n/a	n/a	1
84.3020000000	n/a	n/a	STATUS	n/a	n/a	1
84.8180000000	n/a	n/a	STATUS	n/a	n/a	1
85.3180000000	n/a	n/a	STATUS	n/a	n/a	1
85.6520000000	n/a	n/a	STATUS	n/a	n/a	11
86.0040000000	n/a	n/a	STATUS	n/a	n/a	1
86.5040000000	n/a	n/a	STATUS	n/a	n/a	1
87.0220000000	n/a	n/a	STATUS	n/a	n/a	1
87.5220000000	n/a	n/a	STATUS	n/a	n/a	1
87.8560000000	n/a	n/a	STATUS	n/a	n/a	11
88.2060000000	n/a	n/a	STATUS	n/a	n/a	1
88.7060000000	n/a	n/a	STATUS	n/a	n/a	1
89.2240000000	n/a	n/a	STATUS	n/a	n/a	1
89.7240000000	n/a	n/a	STATUS	n/a	n/a	1
90.0580000000	n/a	n/a	STATUS	n/a	n/a	11
90.4080000000	n/a	n/a	STATUS	n/a	n/a	1
90.9080000000	n/a	n/a	STATUS	n/a	n/a	1
91.4260000000	n/a	n/a	STATUS	n/a	n/a	1
91.9260000000	n/a	n/a	STATUS	n/a	n/a	1
92.2600000000	n/a	n/a	STATUS	n/a	n/a	11
92.6100000000	n/a	n/a	STATUS	n/a	n/a	1
