onset	duration	sample	trial_type	response_time	stim_file	value
0.0440000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.2000000000	n/a	n/a	STATUS	n/a	n/a	boundary
23.5820000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
23.9160000000	n/a	n/a	Start and Finish	n/a	n/a	17
23.9660000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
24.3180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.8180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.3340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.8340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.1680000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.5200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.0200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.5360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.0360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.3700000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.7220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.2220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.7400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.2400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.5740000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
30.9240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.4240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.9420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.4420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.7760000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
33.1260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.6260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.1440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.6440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.9780000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
35.3280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.8280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.3460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.8460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.1800000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
37.5300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.0300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.5480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.0480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.3820000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
39.7320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.2340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.7500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.2520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.5840000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
41.9340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.4360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.9540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.4540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.7860000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
44.1360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.6380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.1540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.6560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.9880000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
46.3400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.8400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.3560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.8580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.1900000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
48.5420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.0420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.5580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.0600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.3940000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
50.7440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.2460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.7620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.2620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.5960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
52.9460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.4460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.9640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.4640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.7980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
55.1480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
