onset	duration	sample	trial_type	response_time	stim_file	value
9.7220000000	n/a	n/a	STATUS	n/a	n/a	17
9.7720000000	n/a	n/a	STATUS	n/a	n/a	11
10.1220000000	n/a	n/a	STATUS	n/a	n/a	1
10.6240000000	n/a	n/a	STATUS	n/a	n/a	1
11.1400000000	n/a	n/a	STATUS	n/a	n/a	1
11.6420000000	n/a	n/a	STATUS	n/a	n/a	1
11.9760000000	n/a	n/a	STATUS	n/a	n/a	11
12.3240000000	n/a	n/a	STATUS	n/a	n/a	1
12.8260000000	n/a	n/a	STATUS	n/a	n/a	1
13.3420000000	n/a	n/a	STATUS	n/a	n/a	1
13.8440000000	n/a	n/a	STATUS	n/a	n/a	1
14.1780000000	n/a	n/a	STATUS	n/a	n/a	11
14.5260000000	n/a	n/a	STATUS	n/a	n/a	1
15.0280000000	n/a	n/a	STATUS	n/a	n/a	1
15.5440000000	n/a	n/a	STATUS	n/a	n/a	1
16.0460000000	n/a	n/a	STATUS	n/a	n/a	1
16.3800000000	n/a	n/a	STATUS	n/a	n/a	11
16.7300000000	n/a	n/a	STATUS	n/a	n/a	1
17.2300000000	n/a	n/a	STATUS	n/a	n/a	1
17.7480000000	n/a	n/a	STATUS	n/a	n/a	1
18.2480000000	n/a	n/a	STATUS	n/a	n/a	1
18.5820000000	n/a	n/a	STATUS	n/a	n/a	11
18.9320000000	n/a	n/a	STATUS	n/a	n/a	1
19.4320000000	n/a	n/a	STATUS	n/a	n/a	1
19.9500000000	n/a	n/a	STATUS	n/a	n/a	1
20.4500000000	n/a	n/a	STATUS	n/a	n/a	1
20.7840000000	n/a	n/a	STATUS	n/a	n/a	11
21.1340000000	n/a	n/a	STATUS	n/a	n/a	1
21.6340000000	n/a	n/a	STATUS	n/a	n/a	1
22.1520000000	n/a	n/a	STATUS	n/a	n/a	1
22.6520000000	n/a	n/a	STATUS	n/a	n/a	1
22.9860000000	n/a	n/a	STATUS	n/a	n/a	11
23.3360000000	n/a	n/a	STATUS	n/a	n/a	1
23.8360000000	n/a	n/a	STATUS	n/a	n/a	1
24.3540000000	n/a	n/a	STATUS	n/a	n/a	1
24.8540000000	n/a	n/a	STATUS	n/a	n/a	1
25.1880000000	n/a	n/a	STATUS	n/a	n/a	11
25.5380000000	n/a	n/a	STATUS	n/a	n/a	1
26.0380000000	n/a	n/a	STATUS	n/a	n/a	1
26.5560000000	n/a	n/a	STATUS	n/a	n/a	1
27.0560000000	n/a	n/a	STATUS	n/a	n/a	1
27.3900000000	n/a	n/a	STATUS	n/a	n/a	11
27.7420000000	n/a	n/a	STATUS	n/a	n/a	1
28.2420000000	n/a	n/a	STATUS	n/a	n/a	1
28.7580000000	n/a	n/a	STATUS	n/a	n/a	1
29.2580000000	n/a	n/a	STATUS	n/a	n/a	1
29.5920000000	n/a	n/a	STATUS	n/a	n/a	11
29.9440000000	n/a	n/a	STATUS	n/a	n/a	1
30.4440000000	n/a	n/a	STATUS	n/a	n/a	1
30.9600000000	n/a	n/a	STATUS	n/a	n/a	1
31.4600000000	n/a	n/a	STATUS	n/a	n/a	1
31.7940000000	n/a	n/a	STATUS	n/a	n/a	11
32.1460000000	n/a	n/a	STATUS	n/a	n/a	1
32.6460000000	n/a	n/a	STATUS	n/a	n/a	1
33.1640000000	n/a	n/a	STATUS	n/a	n/a	1
33.6640000000	n/a	n/a	STATUS	n/a	n/a	1
33.9980000000	n/a	n/a	STATUS	n/a	n/a	11
34.3480000000	n/a	n/a	STATUS	n/a	n/a	1
34.8480000000	n/a	n/a	STATUS	n/a	n/a	1
35.3660000000	n/a	n/a	STATUS	n/a	n/a	1
35.8660000000	n/a	n/a	STATUS	n/a	n/a	1
36.2000000000	n/a	n/a	STATUS	n/a	n/a	11
36.5500000000	n/a	n/a	STATUS	n/a	n/a	1
37.0500000000	n/a	n/a	STATUS	n/a	n/a	1
37.5680000000	n/a	n/a	STATUS	n/a	n/a	1
38.0680000000	n/a	n/a	STATUS	n/a	n/a	1
38.4020000000	n/a	n/a	STATUS	n/a	n/a	11
38.7520000000	n/a	n/a	STATUS	n/a	n/a	1
39.2520000000	n/a	n/a	STATUS	n/a	n/a	1
39.7700000000	n/a	n/a	STATUS	n/a	n/a	1
40.2700000000	n/a	n/a	STATUS	n/a	n/a	1
40.6040000000	n/a	n/a	STATUS	n/a	n/a	11
40.9540000000	n/a	n/a	STATUS	n/a	n/a	1
41.4560000000	n/a	n/a	STATUS	n/a	n/a	1
41.9720000000	n/a	n/a	STATUS	n/a	n/a	1
42.4720000000	n/a	n/a	STATUS	n/a	n/a	1
42.8060000000	n/a	n/a	STATUS	n/a	n/a	11
43.1560000000	n/a	n/a	STATUS	n/a	n/a	1
43.6580000000	n/a	n/a	STATUS	n/a	n/a	1
44.1740000000	n/a	n/a	STATUS	n/a	n/a	1
44.6760000000	n/a	n/a	STATUS	n/a	n/a	1
45.0100000000	n/a	n/a	STATUS	n/a	n/a	11
45.3580000000	n/a	n/a	STATUS	n/a	n/a	1
45.8600000000	n/a	n/a	STATUS	n/a	n/a	1
46.3760000000	n/a	n/a	STATUS	n/a	n/a	1
46.8780000000	n/a	n/a	STATUS	n/a	n/a	1
47.2100000000	n/a	n/a	STATUS	n/a	n/a	11
47.5620000000	n/a	n/a	STATUS	n/a	n/a	1
48.0620000000	n/a	n/a	STATUS	n/a	n/a	1
48.5780000000	n/a	n/a	STATUS	n/a	n/a	1
49.0800000000	n/a	n/a	STATUS	n/a	n/a	1
49.4120000000	n/a	n/a	STATUS	n/a	n/a	11
49.7640000000	n/a	n/a	STATUS	n/a	n/a	1
50.2640000000	n/a	n/a	STATUS	n/a	n/a	1
50.7800000000	n/a	n/a	STATUS	n/a	n/a	1
51.2820000000	n/a	n/a	STATUS	n/a	n/a	1
51.6140000000	n/a	n/a	STATUS	n/a	n/a	11
51.9660000000	n/a	n/a	STATUS	n/a	n/a	1
52.4680000000	n/a	n/a	STATUS	n/a	n/a	1
52.9840000000	n/a	n/a	STATUS	n/a	n/a	1
53.4840000000	n/a	n/a	STATUS	n/a	n/a	1
53.8180000000	n/a	n/a	STATUS	n/a	n/a	11
54.1680000000	n/a	n/a	STATUS	n/a	n/a	1
54.6680000000	n/a	n/a	STATUS	n/a	n/a	1
55.1860000000	n/a	n/a	STATUS	n/a	n/a	1
55.6860000000	n/a	n/a	STATUS	n/a	n/a	1
56.0200000000	n/a	n/a	STATUS	n/a	n/a	11
56.3700000000	n/a	n/a	STATUS	n/a	n/a	1
56.8700000000	n/a	n/a	STATUS	n/a	n/a	1
57.3880000000	n/a	n/a	STATUS	n/a	n/a	1
57.8880000000	n/a	n/a	STATUS	n/a	n/a	1
58.2220000000	n/a	n/a	STATUS	n/a	n/a	11
58.5720000000	n/a	n/a	STATUS	n/a	n/a	1
59.0740000000	n/a	n/a	STATUS	n/a	n/a	1
59.5900000000	n/a	n/a	STATUS	n/a	n/a	1
60.0900000000	n/a	n/a	STATUS	n/a	n/a	1
60.4240000000	n/a	n/a	STATUS	n/a	n/a	11
60.7740000000	n/a	n/a	STATUS	n/a	n/a	1
61.2760000000	n/a	n/a	STATUS	n/a	n/a	1
61.7920000000	n/a	n/a	STATUS	n/a	n/a	1
62.2920000000	n/a	n/a	STATUS	n/a	n/a	1
62.6260000000	n/a	n/a	STATUS	n/a	n/a	11
62.9780000000	n/a	n/a	STATUS	n/a	n/a	1
63.4780000000	n/a	n/a	STATUS	n/a	n/a	1
63.9960000000	n/a	n/a	STATUS	n/a	n/a	1
64.4960000000	n/a	n/a	STATUS	n/a	n/a	1
64.8300000000	n/a	n/a	STATUS	n/a	n/a	11
65.1800000000	n/a	n/a	STATUS	n/a	n/a	1
65.6800000000	n/a	n/a	STATUS	n/a	n/a	1
66.1980000000	n/a	n/a	STATUS	n/a	n/a	1
66.6980000000	n/a	n/a	STATUS	n/a	n/a	1
67.0320000000	n/a	n/a	STATUS	n/a	n/a	11
67.3820000000	n/a	n/a	STATUS	n/a	n/a	1
67.8820000000	n/a	n/a	STATUS	n/a	n/a	1
68.4000000000	n/a	n/a	STATUS	n/a	n/a	1
68.9000000000	n/a	n/a	STATUS	n/a	n/a	1
69.2340000000	n/a	n/a	STATUS	n/a	n/a	11
69.5840000000	n/a	n/a	STATUS	n/a	n/a	1
70.0840000000	n/a	n/a	STATUS	n/a	n/a	1
70.6020000000	n/a	n/a	STATUS	n/a	n/a	1
71.1020000000	n/a	n/a	STATUS	n/a	n/a	1
71.4360000000	n/a	n/a	STATUS	n/a	n/a	11
71.7860000000	n/a	n/a	STATUS	n/a	n/a	1
72.2860000000	n/a	n/a	STATUS	n/a	n/a	1
72.8040000000	n/a	n/a	STATUS	n/a	n/a	1
73.3040000000	n/a	n/a	STATUS	n/a	n/a	1
73.6380000000	n/a	n/a	STATUS	n/a	n/a	11
73.9880000000	n/a	n/a	STATUS	n/a	n/a	1
74.4880000000	n/a	n/a	STATUS	n/a	n/a	1
75.0060000000	n/a	n/a	STATUS	n/a	n/a	1
75.5060000000	n/a	n/a	STATUS	n/a	n/a	1
76.0240000000	n/a	n/a	STATUS	n/a	n/a	1
76.5240000000	n/a	n/a	STATUS	n/a	n/a	1
88.2360000000	n/a	n/a	STATUS	n/a	n/a	12
88.5860000000	n/a	n/a	STATUS	n/a	n/a	2
89.0880000000	n/a	n/a	STATUS	n/a	n/a	2
89.6040000000	n/a	n/a	STATUS	n/a	n/a	2
90.1060000000	n/a	n/a	STATUS	n/a	n/a	2
90.4380000000	n/a	n/a	STATUS	n/a	n/a	12
90.7880000000	n/a	n/a	STATUS	n/a	n/a	2
91.2900000000	n/a	n/a	STATUS	n/a	n/a	2
91.8060000000	n/a	n/a	STATUS	n/a	n/a	2
92.3080000000	n/a	n/a	STATUS	n/a	n/a	2
92.6400000000	n/a	n/a	STATUS	n/a	n/a	12
92.9920000000	n/a	n/a	STATUS	n/a	n/a	2
93.4920000000	n/a	n/a	STATUS	n/a	n/a	2
94.0080000000	n/a	n/a	STATUS	n/a	n/a	2
94.5100000000	n/a	n/a	STATUS	n/a	n/a	2
94.8440000000	n/a	n/a	STATUS	n/a	n/a	12
95.1940000000	n/a	n/a	STATUS	n/a	n/a	2
95.6940000000	n/a	n/a	STATUS	n/a	n/a	2
96.2100000000	n/a	n/a	STATUS	n/a	n/a	2
96.7120000000	n/a	n/a	STATUS	n/a	n/a	2
97.0440000000	n/a	n/a	STATUS	n/a	n/a	12
97.3960000000	n/a	n/a	STATUS	n/a	n/a	2
97.8960000000	n/a	n/a	STATUS	n/a	n/a	2
98.4140000000	n/a	n/a	STATUS	n/a	n/a	2
98.9140000000	n/a	n/a	STATUS	n/a	n/a	2
99.2480000000	n/a	n/a	STATUS	n/a	n/a	12
99.5980000000	n/a	n/a	STATUS	n/a	n/a	2
100.0980000000	n/a	n/a	STATUS	n/a	n/a	2
100.6160000000	n/a	n/a	STATUS	n/a	n/a	2
101.1160000000	n/a	n/a	STATUS	n/a	n/a	2
101.4500000000	n/a	n/a	STATUS	n/a	n/a	12
101.8000000000	n/a	n/a	STATUS	n/a	n/a	2
102.3000000000	n/a	n/a	STATUS	n/a	n/a	2
102.8180000000	n/a	n/a	STATUS	n/a	n/a	2
103.3180000000	n/a	n/a	STATUS	n/a	n/a	2
103.6520000000	n/a	n/a	STATUS	n/a	n/a	12
104.0020000000	n/a	n/a	STATUS	n/a	n/a	2
104.5040000000	n/a	n/a	STATUS	n/a	n/a	2
105.0200000000	n/a	n/a	STATUS	n/a	n/a	2
105.5200000000	n/a	n/a	STATUS	n/a	n/a	2
105.8540000000	n/a	n/a	STATUS	n/a	n/a	12
106.2040000000	n/a	n/a	STATUS	n/a	n/a	2
106.7060000000	n/a	n/a	STATUS	n/a	n/a	2
107.2220000000	n/a	n/a	STATUS	n/a	n/a	2
107.7220000000	n/a	n/a	STATUS	n/a	n/a	2
108.0560000000	n/a	n/a	STATUS	n/a	n/a	12
108.4060000000	n/a	n/a	STATUS	n/a	n/a	2
108.9080000000	n/a	n/a	STATUS	n/a	n/a	2
109.4260000000	n/a	n/a	STATUS	n/a	n/a	2
109.9260000000	n/a	n/a	STATUS	n/a	n/a	2
110.2600000000	n/a	n/a	STATUS	n/a	n/a	12
110.6100000000	n/a	n/a	STATUS	n/a	n/a	2
111.1100000000	n/a	n/a	STATUS	n/a	n/a	2
111.6280000000	n/a	n/a	STATUS	n/a	n/a	2
112.1280000000	n/a	n/a	STATUS	n/a	n/a	2
112.4620000000	n/a	n/a	STATUS	n/a	n/a	12
112.8120000000	n/a	n/a	STATUS	n/a	n/a	2
113.3120000000	n/a	n/a	STATUS	n/a	n/a	2
113.8300000000	n/a	n/a	STATUS	n/a	n/a	2
114.3300000000	n/a	n/a	STATUS	n/a	n/a	2
114.6640000000	n/a	n/a	STATUS	n/a	n/a	12
115.0140000000	n/a	n/a	STATUS	n/a	n/a	2
115.5140000000	n/a	n/a	STATUS	n/a	n/a	2
116.0320000000	n/a	n/a	STATUS	n/a	n/a	2
116.5320000000	n/a	n/a	STATUS	n/a	n/a	2
116.8660000000	n/a	n/a	STATUS	n/a	n/a	12
117.2160000000	n/a	n/a	STATUS	n/a	n/a	2
117.7160000000	n/a	n/a	STATUS	n/a	n/a	2
118.2340000000	n/a	n/a	STATUS	n/a	n/a	2
118.7340000000	n/a	n/a	STATUS	n/a	n/a	2
119.0680000000	n/a	n/a	STATUS	n/a	n/a	12
119.4180000000	n/a	n/a	STATUS	n/a	n/a	2
119.9180000000	n/a	n/a	STATUS	n/a	n/a	2
120.4360000000	n/a	n/a	STATUS	n/a	n/a	2
120.9360000000	n/a	n/a	STATUS	n/a	n/a	2
121.2700000000	n/a	n/a	STATUS	n/a	n/a	12
121.6200000000	n/a	n/a	STATUS	n/a	n/a	2
122.1200000000	n/a	n/a	STATUS	n/a	n/a	2
122.6380000000	n/a	n/a	STATUS	n/a	n/a	2
123.1380000000	n/a	n/a	STATUS	n/a	n/a	2
123.4720000000	n/a	n/a	STATUS	n/a	n/a	12
123.8220000000	n/a	n/a	STATUS	n/a	n/a	2
124.3220000000	n/a	n/a	STATUS	n/a	n/a	2
124.8400000000	n/a	n/a	STATUS	n/a	n/a	2
125.3400000000	n/a	n/a	STATUS	n/a	n/a	2
125.6740000000	n/a	n/a	STATUS	n/a	n/a	12
126.0260000000	n/a	n/a	STATUS	n/a	n/a	2
126.5260000000	n/a	n/a	STATUS	n/a	n/a	2
127.0420000000	n/a	n/a	STATUS	n/a	n/a	2
127.5440000000	n/a	n/a	STATUS	n/a	n/a	2
127.8760000000	n/a	n/a	STATUS	n/a	n/a	12
128.2280000000	n/a	n/a	STATUS	n/a	n/a	2
128.7280000000	n/a	n/a	STATUS	n/a	n/a	2
129.2440000000	n/a	n/a	STATUS	n/a	n/a	2
129.7460000000	n/a	n/a	STATUS	n/a	n/a	2
130.0780000000	n/a	n/a	STATUS	n/a	n/a	12
130.4300000000	n/a	n/a	STATUS	n/a	n/a	2
130.9300000000	n/a	n/a	STATUS	n/a	n/a	2
131.4480000000	n/a	n/a	STATUS	n/a	n/a	2
131.9480000000	n/a	n/a	STATUS	n/a	n/a	2
132.2820000000	n/a	n/a	STATUS	n/a	n/a	12
132.6320000000	n/a	n/a	STATUS	n/a	n/a	2
133.1320000000	n/a	n/a	STATUS	n/a	n/a	2
133.6500000000	n/a	n/a	STATUS	n/a	n/a	2
134.1500000000	n/a	n/a	STATUS	n/a	n/a	2
134.4840000000	n/a	n/a	STATUS	n/a	n/a	12
134.8340000000	n/a	n/a	STATUS	n/a	n/a	2
135.3340000000	n/a	n/a	STATUS	n/a	n/a	2
135.8520000000	n/a	n/a	STATUS	n/a	n/a	2
136.3520000000	n/a	n/a	STATUS	n/a	n/a	2
136.6860000000	n/a	n/a	STATUS	n/a	n/a	12
137.0360000000	n/a	n/a	STATUS	n/a	n/a	2
137.5380000000	n/a	n/a	STATUS	n/a	n/a	2
138.0540000000	n/a	n/a	STATUS	n/a	n/a	2
138.5540000000	n/a	n/a	STATUS	n/a	n/a	2
138.8880000000	n/a	n/a	STATUS	n/a	n/a	12
139.2380000000	n/a	n/a	STATUS	n/a	n/a	2
139.7400000000	n/a	n/a	STATUS	n/a	n/a	2
140.2560000000	n/a	n/a	STATUS	n/a	n/a	2
140.7580000000	n/a	n/a	STATUS	n/a	n/a	2
141.0900000000	n/a	n/a	STATUS	n/a	n/a	12
141.4400000000	n/a	n/a	STATUS	n/a	n/a	2
141.9420000000	n/a	n/a	STATUS	n/a	n/a	2
