onset	duration	sample	trial_type	response_time	stim_file	value
18.9300000000	n/a	n/a	STATUS	n/a	n/a	17
18.9780000000	n/a	n/a	STATUS	n/a	n/a	11
19.3300000000	n/a	n/a	STATUS	n/a	n/a	1
19.8300000000	n/a	n/a	STATUS	n/a	n/a	1
20.3460000000	n/a	n/a	STATUS	n/a	n/a	1
20.8460000000	n/a	n/a	STATUS	n/a	n/a	1
21.1800000000	n/a	n/a	STATUS	n/a	n/a	11
21.5320000000	n/a	n/a	STATUS	n/a	n/a	1
22.0320000000	n/a	n/a	STATUS	n/a	n/a	1
22.5500000000	n/a	n/a	STATUS	n/a	n/a	1
23.0500000000	n/a	n/a	STATUS	n/a	n/a	1
23.3840000000	n/a	n/a	STATUS	n/a	n/a	11
23.7340000000	n/a	n/a	STATUS	n/a	n/a	1
24.2340000000	n/a	n/a	STATUS	n/a	n/a	1
24.7520000000	n/a	n/a	STATUS	n/a	n/a	1
25.2520000000	n/a	n/a	STATUS	n/a	n/a	1
25.5860000000	n/a	n/a	STATUS	n/a	n/a	11
25.9360000000	n/a	n/a	STATUS	n/a	n/a	1
26.4360000000	n/a	n/a	STATUS	n/a	n/a	1
26.9540000000	n/a	n/a	STATUS	n/a	n/a	1
27.4540000000	n/a	n/a	STATUS	n/a	n/a	1
27.7880000000	n/a	n/a	STATUS	n/a	n/a	11
28.1380000000	n/a	n/a	STATUS	n/a	n/a	1
28.6380000000	n/a	n/a	STATUS	n/a	n/a	1
29.1560000000	n/a	n/a	STATUS	n/a	n/a	1
29.6560000000	n/a	n/a	STATUS	n/a	n/a	1
29.9900000000	n/a	n/a	STATUS	n/a	n/a	11
30.3400000000	n/a	n/a	STATUS	n/a	n/a	1
30.8420000000	n/a	n/a	STATUS	n/a	n/a	1
31.3580000000	n/a	n/a	STATUS	n/a	n/a	1
31.8580000000	n/a	n/a	STATUS	n/a	n/a	1
32.1920000000	n/a	n/a	STATUS	n/a	n/a	11
32.5420000000	n/a	n/a	STATUS	n/a	n/a	1
33.0440000000	n/a	n/a	STATUS	n/a	n/a	1
33.5600000000	n/a	n/a	STATUS	n/a	n/a	1
34.0620000000	n/a	n/a	STATUS	n/a	n/a	1
34.3940000000	n/a	n/a	STATUS	n/a	n/a	11
34.7440000000	n/a	n/a	STATUS	n/a	n/a	1
35.2460000000	n/a	n/a	STATUS	n/a	n/a	1
35.7640000000	n/a	n/a	STATUS	n/a	n/a	1
