onset	duration	sample	trial_type	response_time	stim_file	value
0.0060000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
15.0540000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
51.3620000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
51.7120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.2120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.7300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.2300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.5640000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
53.9140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.4140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.9320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.4320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.7660000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
56.1160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.6160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.1360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.6360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.9700000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
58.3200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.8200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.3360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.8360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.1700000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
60.5220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.0220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.5380000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.0400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.3720000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
62.7240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.2240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.7420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.2420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.5760000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
64.9260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.4260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.9440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.4440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.7780000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
67.1280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.6280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.1460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.6460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.9800000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
69.3300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.8300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.3480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.8480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.1820000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
71.5320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.0320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.5500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.0500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.3840000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
73.7340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.2340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.7520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.2520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.5860000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
75.9360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.4360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.9540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.4560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.7880000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
78.1400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.6400000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.1560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.6580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.9900000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
80.3420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.8420000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.3580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.8600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.1920000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
82.5440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.0440000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.5620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.0620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.3960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
84.7460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.2460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.7640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.2640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.5980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
86.9480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.4480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.9660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.4660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.8000000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
89.1500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.6520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.1680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.6680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.0020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
91.3520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.8540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
92.3700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
92.8700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
93.2040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
