onset	duration	sample	trial_type	response_time	stim_file	value
1.3960000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
1.4400000000	n/a	n/a	STATUS	n/a	n/a	boundary
2.6420000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
11.7500000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
11.8320000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
14.4440000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
14.5360000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
15.3440000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
15.4100000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
18.0480000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
18.1180000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
20.0660000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
21.6360000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
26.0460000000	n/a	n/a	Start and Finish	n/a	n/a	17
26.0960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.4460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.9460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.4640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.9640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.2980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.6480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.1500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.6660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.1660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.5000000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
30.8500000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.3520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.8680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.3140000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
32.3680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.3900000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
32.7020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
33.0520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.5540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.0700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.5720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.9040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
35.2540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.7560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.2720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.7740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.1060000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
37.4580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.9580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.4740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.9760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.3100000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
39.6600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.1600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.6760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.1780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.5120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
41.8620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.3620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.8800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.3800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.7140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
44.0640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.5640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.0820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.5820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.9160000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
46.2660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.7660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.2840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.7840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.1180000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
48.4680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.9700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.4860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.9860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.3200000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
50.6720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.1720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.6880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.8060000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
51.8920000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
52.1880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.5220000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
52.8740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.3740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.8920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.3920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.7260000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
55.0760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.5760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.0940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.5940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.9280000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
57.2780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.7780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.2960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.7960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.1300000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
59.4800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.9800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.4980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.9980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.3320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
61.6820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.0380000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
62.1140000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
62.1820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.7000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.2000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.5340000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
63.8840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.3860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.9020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.4040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.7360000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
66.0860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.5880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.1040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.6060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.9380000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
68.2880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.7900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.3060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.8080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.1400000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
70.4920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.9920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.5080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.0100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.3420000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
72.6940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.1940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.7120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.2120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.5460000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
74.8240000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
74.8960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.0180000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
75.3960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.9140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.4140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
