onset	duration	sample	trial_type	response_time	stim_file	value
1.2800000000	n/a	n/a	STATUS	n/a	n/a	boundary
11.3300000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
11.6800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
12.1820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
12.6980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.2000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
13.5320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
13.8820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.3840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
14.9000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.4020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
15.7340000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
16.0860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
16.5860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.1020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.6040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
17.9360000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
18.2880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
18.7880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.3040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
19.8060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.1400000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
20.4900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
20.9900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
21.5080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.0080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
22.3420000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
22.6920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.1920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
23.7100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.2100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.5440000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
24.8940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.3940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.9120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.4120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.7460000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
27.0960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.5980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.1140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.6140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.9480000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
29.2980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.8000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.3160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.8160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.1500000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
31.5020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.0020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.5200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.0200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.3540000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
33.7040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.2040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.7220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.2220000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.5560000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
35.9060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.4060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.9240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.4240000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.7580000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
38.1080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.6080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.1260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.6260000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.9600000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
40.3100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.8100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.3280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.8280000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.1620000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
42.5120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.0120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.5300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.0300000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.3660000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
44.7140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.2140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.7320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.2320000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.5660000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
46.9180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.4180000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.9340000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.4360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.7680000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
49.1200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.6200000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.1360000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
