onset	duration	sample	trial_type	response_time	stim_file	value
2.2000000000	n/a	n/a	STATUS	n/a	n/a	boundary
19.8820000000	n/a	n/a	STATUS	n/a	n/a	255
22.8400000000	n/a	n/a	STATUS	n/a	n/a	boundary
40.7600000000	n/a	n/a	STATUS	n/a	n/a	boundary
40.7840000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
41.3020000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
41.8020000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
42.1360000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	13
42.4860000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
42.9860000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
43.5040000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
44.0040000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
44.3380000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	13
44.6880000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
45.1880000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
45.7060000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
46.2080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
46.5400000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	13
46.8900000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
47.3900000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
47.9080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
48.4080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
48.7420000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	13
49.0920000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
49.5920000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
50.1100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
50.6100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	3
50.9440000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	13
