onset	duration	sample	trial_type	response_time	stim_file	value
23.8540000000	n/a	n/a	Start and Finish	n/a	n/a	17
23.9040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
24.2540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
24.7540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.2720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
25.7720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.1060000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
26.4560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
26.9560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.4740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
27.9740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
28.3080000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
28.6580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.1600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
29.6760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.1760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
30.5100000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
30.8600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.3620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
31.8780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.3780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
32.7120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
33.0620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
33.5640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.0800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.5820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
34.9140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
35.2640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
35.7660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.2820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
36.7840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.1160000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
37.4680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
37.9680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.4840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
38.9860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
39.3200000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
39.6700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.1700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
40.6860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.1880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
41.5220000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
41.8720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.3720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
42.8900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.3900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
43.7240000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
44.0740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
44.5740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.0920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.5920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
45.9260000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
46.2760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
46.7760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.2940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
47.7940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.1280000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
48.4780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
48.9800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.4960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
49.9960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
50.3300000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
50.6820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.1820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
51.6980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.1980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
52.5320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
52.8840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.3840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
53.9020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.4020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
54.7360000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
55.0860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
55.5860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.1040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.6040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
56.9380000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
57.2880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
57.7880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.3060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
58.8060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.1400000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
59.4900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
59.9900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.5080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.0080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.3420000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
61.6920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.1920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.7100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.2100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.5440000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
63.8940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.3940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.9120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.4140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.7460000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
66.0960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.5960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.1140000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.6160000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.9480000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
68.2980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.8000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
