onset	duration	sample	trial_type	response_time	stim_file	value
59.5040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
59.8560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.3560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
60.8720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.3720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
61.7060000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
62.0580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
62.5580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.0740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.5740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
63.9080000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
64.2600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
64.7600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.2780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
65.7780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.1120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
66.4620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
66.9620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.4800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
67.9800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
68.3140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
68.6640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.1640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
69.6820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.1820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
70.5160000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
70.8660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.3660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.8840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.3840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.7180000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
73.0680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.3840000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
73.5680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.0860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.5860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.9200000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
75.0800000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
75.2700000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.7720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.2880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.7900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.1220000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
77.4720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.9740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.4900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.9920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.3240000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
79.6740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.1760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.6920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.1940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.5260000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
81.8780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.3780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.8940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.3960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.7280000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
84.0800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.5800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.0960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.5980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.9320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
86.2820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.7820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.3000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.8000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.1340000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
88.4840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.9840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.5020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.0020000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.3360000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
90.6860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.1880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.7040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
92.2040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
92.5380000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
92.8880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
93.3900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
93.9060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
94.4060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
94.7400000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
95.0900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
95.5920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
96.1080000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
96.6100000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
96.9440000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
97.2940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
97.7940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
98.3120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
98.8120000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
99.1460000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
