onset	duration	sample	trial_type	response_time	stim_file	value
36.7080000000	n/a	n/a	Start and Finish	n/a	n/a	17
36.7580000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
37.1080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.6080000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.1260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.6260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.9600000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
39.3100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.8100000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.3280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.8280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.1620000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
41.5120000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.0120000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.5300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.0300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.3640000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
43.7160000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.2160000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.7320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.2320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.5660000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
45.9180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
46.4180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
46.9340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
47.4340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
47.7680000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
48.1200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
48.6200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
49.1380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
49.6380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
49.9720000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
50.3220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
50.8220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
51.3400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
51.8400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
52.1740000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
