onset	duration	sample	trial_type	response_time	stim_file	value
0.0040000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
39.7960000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
76.7960000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
77.1460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.6460000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.1640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.6640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.9980000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
79.3480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.8480000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.3660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.8660000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.2000000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
81.5520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.0520000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.5680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.0680000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.4020000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
83.7540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.2540000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.7720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.2720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.6040000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
85.9560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.4560000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.9740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.4740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.8080000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
88.1580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
88.6580000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.1760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
89.6760000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.0100000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
90.3600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
90.8600000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.3780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
91.8780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
92.2120000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
92.5620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
93.0620000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
93.5800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
94.0800000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
94.4140000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
94.7640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
95.2640000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
95.7820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
