onset	duration	sample	trial_type	response_time	stim_file	value
1.1600000000	n/a	n/a	STATUS	n/a	n/a	boundary
10.1320000000	n/a	n/a	Start and Finish	n/a	n/a	17
10.1800000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
10.5320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
11.0320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
11.5500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.0500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.3840000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
12.7340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
13.2340000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
13.7520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.2520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.5860000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
14.9360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
15.4360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
15.9540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.4540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.7880000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
17.1380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
17.6380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.1560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.6560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.9900000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
19.3400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.8400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.3580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.8580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.1920000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
21.5420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.0420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
22.5600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.0620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
23.3940000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
23.7440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
24.2440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
24.7620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.2640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
25.5960000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
25.9460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
26.4480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
26.9640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
27.4660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
27.7980000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
28.1500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
28.6500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
29.1660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
29.6680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.0000000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
30.3520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
30.8520000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.3680000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
31.8700000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
32.2020000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
32.5540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
33.0540000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
33.5720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
34.0720000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
34.4060000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
34.7560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
35.2560000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
35.7740000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
36.2740000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
36.6080000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
36.9580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.4580000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
37.9760000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.4760000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
38.8100000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
39.1600000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
39.6620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.1780000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
40.6780000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.0120000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
41.3620000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
41.8640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.3800000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
42.8800000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
43.2140000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
43.5640000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.0660000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
44.5840000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
45.0840000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
