onset	duration	sample	trial_type	response_time	stim_file	value
0.0120000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
6.3360000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
6.4180000000	n/a	n/a	Start and Finish	n/a	n/a	17
6.4680000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
6.8180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
7.3180000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
7.8360000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
8.3380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
8.6700000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
9.0200000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
9.5220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
10.0380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
10.5380000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
10.8720000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
11.2220000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
11.7240000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.2400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
12.7400000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
13.0740000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
13.4240000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
13.9260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.4420000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
14.9440000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
15.2780000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
15.6260000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.1280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
16.6460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
17.1460000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
17.4800000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
17.8280000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.3300000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
18.8480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.3480000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
19.6820000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
20.0320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
20.5320000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.0500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.5500000000	n/a	n/a	Eyes Closed: Every 500 ms	n/a	n/a	1
21.8840000000	n/a	n/a	Eyes Closed: Every 2000 ms	n/a	n/a	11
