onset	duration	sample	trial_type	response_time	stim_file	value
70.2700000000	n/a	n/a	Start and Finish	n/a	n/a	17
70.3220000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
70.6720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.1720000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
71.6900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.1900000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
72.5240000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
72.8740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.3740000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
73.8920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.3920000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
74.7260000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
75.0780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
75.5780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.0940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.5940000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
76.9280000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
77.2780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
77.7780000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.2960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
78.7960000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.1300000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
79.4820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
79.9820000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.4980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
80.9980000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
81.3320000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
81.6840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.1840000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
82.7000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.2000000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
83.5340000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
83.8860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.3860000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
84.9040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.4040000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
85.7380000000	n/a	n/a	Eyes Open: Every 2000 ms	n/a	n/a	12
86.0880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
86.5880000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.1060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
87.6060000000	n/a	n/a	Eyes Open: Every 500 ms	n/a	n/a	2
